username,text,cleaned_text
lisadaniels3,"new inventory
@juicysinsonline is offering 30% off on all items including this beautiful piece you won't believe t... https://t.co/Hg8nVFiNcr",new inventory is offering  off on all items including this beautiful piece you wont believe t
lisadaniels3,Need a new way to pass the time? Subscribe to https://t.co/GH9pxWpMk3. I bet I can help! https://t.co/rGTO5DGnXN,need a new way to pass the time subscribe to  i bet i can help
lisadaniels3,"SUCKING OFF TRAINER IN THE GYM BATHROOM 
ADD ME NOW ON MY MAIN PAGE, LINK ON BIO   
https://t.co/Hp1v2XyFYX https://t.co/rPsTr5anWy",sucking off trainer in the gym bathroom add me now on my main page link on bio
lisadaniels3,"GO WATCH THESE 2 VIDEOS NOW ON MY MAIN PAGE 
The first 50 people to add me on my main page get in for FREE  LINK O... https://t.co/Hn7ICPQpuV",go watch these videos now on my main page the first people to add me on my main page get in for free link o
lisadaniels3,"RT @lisadaniels3: NEW FREE TRIAL OFFER
Only for the first 50 get free access https://t.co/9JLdqV1O4L", new free trial offeronly for the first get free access
lisadaniels3,I love to see my fans at https://t.co/Vt78k9vNHW! Treat yourself and subscribe today! https://t.co/dXP9trSO7F,i love to see my fans at  treat yourself and subscribe today
lisadaniels3,"NEW FREE TRIAL OFFER
Only for the first 50 get free access https://t.co/9JLdqV1O4L",new free trial offeronly for the first get free access
lisadaniels3,"CHECK YOUR DM FOR THIS  HOT CREAMY PUSSY  VIDEO I JUST SENT YOU 

After unloc... https://t.co/JzFrDhmkmy",check your dm for this hot creamy pussy video i just sent you after unloc
lisadaniels3,Are you ready to have fun? Subscribe at https://t.co/pKyje655jE! https://t.co/I6StXDNwJH,are you ready to have fun subscribe at 
lisadaniels3,When a fan stays with https://t.co/8y8prNjEYo for six months I know I'm doing something right! Thanks for your loya... https://t.co/OwS38kr7F8,when a fan stays with for six months i know im doing something right thanks for your loya
lisadaniels3,"CAN I DRAIN YOUR BALLS DADDY  
I'M WAITING FOR YOU RIGHT NOW TO DRAIN THEM 

https://t.co/ecfvColeCN... https://t.co/SmJwiPZlus",can i drain your balls daddy im waiting for you right now to drain them 
lisadaniels3,FREE TRIAL OFFER FOR A MONTH TO THE FIRST 50 PEOPLE TO CLICK LINK ON MY BIO  OR CLICK THIS LINK ... https://t.co/RxS1Bf4xdL,free trial offer for a month to the first people to click link on my bio or click this link 
lisadaniels3,"First your going to get down on your knees and then your going to taste me 
C... https://t.co/JzFrDhmkmy",first your going to get down on your knees and then your going to taste me c
lisadaniels3,Hey! My super exclusive content is waiting for you at https://t.co/tln4l17kCL. Subscribe today! https://t.co/dQ1K1mVaU7,hey my super exclusive content is waiting for you at  subscribe today
